0.91805559,-0.112499999,0.509722251
0.91111113,-0.093055562,0.53750004
0.881944498,-0.086111114,0.513888927
0.881944498,-0.086111114,0.513888927
0.879166714,-0.100000003,0.505555576
0.888888958,-0.105555564,0.512500035
0.862500012,-0.101388895,0.509722251
0.86111112,-0.104166672,0.5013889
0.85416666,-0.108333336,0.527777797
0.851388877,-0.101388895,0.552777803
0.858333336,-0.108333336,0.562499997
0.85416666,-0.115277783,0.548611127
0.851388877,-0.109722228,0.550000019
0.870833363,-0.0875,0.568055565
0.858333336,-0.079166667,0.570833348
0.831944488,-0.084722223,0.559722262
0.820833353,-0.104166672,0.526388905
0.81250005,-0.109722228,0.53750004
0.81250005,-0.101388895,0.577777808
0.829166704,-0.11111112,0.584722267
0.843055623,-0.106944444,0.586111111
0.834722271,-0.101388895,0.562499997
0.830555596,-0.104166672,0.554166694
0.830555596,-0.104166672,0.554166694
0.827777812,-0.104166672,0.570833348
0.833333379,-0.11111112,0.575000024
0.831944488,-0.101388895,0.562499997
0.833333379,-0.101388895,0.55833337
0.830555596,-0.113888891,0.55833337
0.825000028,-0.11111112,0.569444457
0.834722271,-0.115277783,0.57222224
0.856944444,-0.134722233,0.577777808
0.847222298,-0.129166666,0.577777808
0.841666731,-0.118055555,0.562499997
0.841666731,-0.118055555,0.562499997
0.836111163,-0.12361111,0.536111149
0.849999985,-0.129166666,0.545833343
0.84861119,-0.136111113,0.586111111
0.843055623,-0.127777786,0.583333375
0.836111163,-0.127777786,0.551388911
0.836111163,-0.127777786,0.551388911
0.837500055,-0.12222223,0.565277781
0.837500055,-0.12361111,0.562499997
0.844444515,-0.140277788,0.529166689
0.822222244,-0.14305556,0.548611127
0.80555559,-0.150000007,0.568055565
0.80555559,-0.150000007,0.568055565
0.818055569,-0.161111118,0.598611137
0.851388877,-0.155555563,0.5791667
0.851388877,-0.155555563,0.5791667
0.840277839,-0.154166671,0.53750004
0.831944488,-0.184722231,0.529166689
0.906944455,-0.212499996,0.555555586
0.950000006,-0.23611111,0.536111149
0.930555617,-0.259722223,0.519444446
0.906944455,-0.184722231,0.527777797
0.809722266,-0.169444445,0.519444446
0.638888905,0.062500001,0.330555563
0.762500039,-0.200000006,0.693055591
0.840277839,-0.173611121,0.729166683
0.82638892,-0.150000007,0.691666699
0.813888942,-0.118055555,0.563888889
0.819444461,-0.151388899,0.531944473
0.881944498,-0.094444447,0.53750004
0.841666731,-0.084722223,0.512500035
0.933333401,-0.104166672,0.483333354
0.956944465,-0.133333341,0.530555581
0.869444471,-0.090277784,0.294444447
0.887500066,-0.090277784,0.302777798
0.912500022,-0.133333341,0.334722239
0.866666687,-0.211111129,0.312500017
0.926388941,-0.268055574,0.251388896
1.013888935,-0.23333335,0.363888895
1.081944443,-0.265277791,0.323611128
1.055555595,-0.288888904,0.334722239
1.034722216,-0.241666677,0.32500002
0.862500012,-0.23333335,0.125000002
0.819444461,-0.23611111,0.083333337
0.675000045,-0.23333335,0.083333337
0.870833363,-0.231944458,0.04027778
1.155555616,-0.250000004,0.052777782
0.959722249,-0.23611111,-0.001388889
0.955555573,-0.156944455,-0.25416668
1.027777854,-0.180555568,0.018055556
1.018055611,-0.23611111,0.138888897
1.109722281,-0.263888899,-0.098611117
1.180555572,-0.238888893,-0.0875
0.937500076,-0.195833342,-0.043055557
0.765277823,-0.227777783,-0.070833334
0.718055596,-0.187500003,-0.141666668
1.065277838,-0.229166674,-0.259722223
0.901388887,-0.288888904,-0.188888895
1.173611113,-0.334722239,-0.248611112
1.018055611,-0.28611112,-0.341666674
0.94583333,-0.262500007,-0.404166687
1.04444446,-0.205555561,-0.444444479
1.034722216,-0.216666672,-0.322222236
1.005555584,-0.224999999,-0.238888893
0.937500076,-0.252777788,-0.231944458
0.870833363,-0.218055564,-0.272222226
0.925000049,-0.18333334,-0.202777789
1.030555638,-0.081944445,-0.222222239
1.050000027,-0.062500001,-0.387500009
1.029166746,-0.154166671,-0.313888909
1.120833416,-0.125000002,-0.265277791
1.038888892,-0.340277782,-0.200000006
0.858333336,-0.220833348,-0.172222229
0.793055564,-0.063888893,-0.262500007
0.661111126,-0.193055558,-0.280555577
0.947222222,-0.084722223,-0.079166667
0.926388941,-0.224999999,-0.108333336
0.781944477,-0.204166669,0.054166668
0.604166705,-0.304166666,-0.075000004
0.779166693,-0.004166667,-0.573611132
1.587500019,-0.036111113,-0.313888909
1.613888965,-0.548611127,-0.05138889
1.119444524,-0.370833355,-0.154166671
0.984722303,-0.302777798,-0.208333345
0.94027786,-0.229166674,-0.201388898
0.943055547,-0.190277787,-0.173611121
0.687500023,-0.041666668,-0.166666673
0.880555606,-0.137500005,-0.16250001
1.38472229,-0.347222241,-0.056944446
1.212500086,-0.23611111,-0.04027778
1.212500086,-0.23611111,-0.04027778
0.934722292,-0.138888897,0.031944446
0.923611157,-0.144444452,0.056944446
0.923611157,-0.144444452,0.056944446
0.813888942,-0.16388889,0.033333335
1.193055599,-0.125000002,-0.01388889
1.193055599,-0.125000002,-0.01388889
1.265277783,-0.126388894,-0.072222226
1.068055622,-0.0875,-0.0875
1.041666676,-0.041666668,-0.086111114
1.115277848,-0.019444445,-0.016666668
1.061111162,-0.043055557,-0.004166667
1.038888892,0.005555556,-0.037500002
1.03194453,-0.018055556,-0.05138889
1.076388973,-0.062500001,0.044444446
0.851388877,-0.008333334,0.005555556
1.23611115,-0.131944449,-0.134722233
1.022222287,-0.175,-0.169444445
0.983333411,-0.140277788,-0.155555563
0.950000006,-0.019444445,-0.173611121
0.956944465,-0.029166669,-0.098611117
0.863888904,-0.080555559,-0.112499999
0.998611125,-0.173611121,-0.204166669
1.018055611,-0.248611112,-0.088888892
0.790277828,-0.134722233,0.033333335
1.012500043,-0.161111118,-0.113888891
0.825000028,-0.173611121,0.200000006
0.801388915,-0.147222224,0.043055557
1.124999994,-0.259722223,-0.081944445
1.030555638,-0.216666672,-0.045833335
1.122222308,-0.263888899,-0.033333335
1.051388919,-0.243055569,-0.048611113
0.976388952,-0.218055564,0.052777782
0.923611157,-0.190277787,0.059722223
0.868055579,-0.200000006,0.05138889
0.825000028,-0.234722242,0.036111113
0.875000039,-0.029166669,-0.159722226
1.262499999,-0.229166674,-0.12361111
1.173611113,-0.23611111,-0.029166669
1.051388919,-0.176388892,0.058333338
1.098611146,-0.172222229,0.005555556
1.098611146,-0.172222229,0.005555556
1.050000027,-0.161111118,-0.0125
0.906944455,-0.181944448,0.061111115
0.991666665,-0.180555568,0.041666668
0.991666665,-0.180555568,0.041666668
1.045833351,-0.118055555,0.11111112
1.005555584,-0.161111118,0.081944445
1.005555584,-0.161111118,0.081944445
1.000000016,-0.16388889,0.081944445
1.006944476,-0.159722226,0.084722223
1.018055611,-0.125000002,0.094444447
1.102777821,-0.133333341,0.106944444
1.145833372,-0.170833337,0.134722233
1.068055622,-0.176388892,0.133333341
0.930555617,-0.244444461,-0.368055571
0.961111141,-0.115277783,-0.426388884
0.863888904,-0.112499999,0.347222241
0.849999985,-0.101388895,0.145833344
1.033333324,-0.133333341,0.065277779
1.036111108,-0.161111118,0.066666671
0.963888925,-0.104166672,0.102777781
1.055555595,-0.137500005,0.059722223
0.933333401,-0.080555559,0.100000003
1.065277838,-0.12222223,0.083333337
1.081944443,-0.175,0.070833334
0.98749999,-0.151388899,0.088888892
1.038888892,-0.113888891,0.084722223
1.062500054,-0.11111112,0.069444448
0.962500033,-0.147222224,0.098611117
0.993055557,-0.141666668,0.076388889
1.03194453,-0.147222224,0.072222226
1.034722216,-0.127777786,0.079166667
1.052777811,-0.101388895,0.152777779
1.041666676,-0.118055555,0.094444447
1.026388962,-0.134722233,0.084722223
1.00972226,-0.127777786,0.097222225
1.054166703,-0.14305556,0.025000001
1.016666719,-0.083333337,0.152777779
1.016666719,-0.102777781,0.083333337
1.022222287,-0.12361111,0.084722223
1.011111152,-0.126388894,0.077777781
1.004166692,-0.127777786,0.106944444
1.029166746,-0.141666668,0.119444447
1.001388908,-0.130555557,0.101388895
1.061111162,-0.133333341,0.070833334
1.052777811,-0.125000002,0.098611117
0.993055557,-0.116666675,0.12222223
0.973611168,-0.127777786,0.080555559
1.005555584,-0.150000007,0.093055562
0.986111195,-0.11111112,0.113888891
1.09444447,-0.144444452,0.061111115
1.108333389,-0.148611115,0.0875
0.941666655,-0.150000007,0.154166671
0.938888968,-0.130555557,0.11111112
1.061111162,-0.098611117,0.080555559
1.051388919,-0.118055555,0.080555559
1.097222254,-0.115277783,0.084722223
1.054166703,-0.133333341,0.11111112
0.916666698,-0.125000002,0.168055565
0.969444492,-0.0875,0.130555557
0.969444492,-0.0875,0.130555557
1.02500007,-0.118055555,0.127777786
1.034722216,-0.133333341,0.11111112
1.034722216,-0.133333341,0.11111112
0.986111195,-0.133333341,0.113888891
1.029166746,-0.097222225,0.025000001
1.029166746,-0.097222225,0.025000001
1.029166746,-0.097222225,0.025000001
1.050000027,-0.158333334,0.077777781
1.029166746,-0.133333341,0.112499999
1.034722216,-0.120833339,0.106944444
1.058333378,-0.127777786,0.118055555
1.034722216,-0.116666675,0.125000002
1.043055568,-0.127777786,0.150000007
0.950000006,-0.098611117,0.168055565
0.934722292,-0.084722223,0.145833344
0.934722292,-0.084722223,0.145833344
1.00972226,-0.118055555,0.154166671
1.06666673,-0.129166666,0.081944445
1.018055611,-0.125000002,0.118055555
1.018055611,-0.125000002,0.118055555
1.00972226,-0.119444447,0.116666675
1.018055611,-0.125000002,0.104166672
1.018055611,-0.125000002,0.104166672
1.020833395,-0.125000002,0.104166672
1.020833395,-0.125000002,0.105555564
1.02500007,-0.125000002,0.101388895
1.020833395,-0.125000002,0.104166672
1.016666719,-0.125000002,0.108333336
1.018055611,-0.127777786,0.108333336
1.018055611,-0.129166666,0.104166672
1.019444503,-0.125000002,0.101388895
1.016666719,-0.12361111,0.097222225
1.020833395,-0.127777786,0.098611117
1.019444503,-0.115277783,0.094444447
1.019444503,-0.119444447,0.094444447
1.022222287,-0.120833339,0.100000003
1.019444503,-0.120833339,0.100000003
1.016666719,-0.120833339,0.095833339
1.019444503,-0.120833339,0.097222225
1.019444503,-0.12222223,0.098611117
1.020833395,-0.120833339,0.098611117
1.020833395,-0.125000002,0.101388895
1.018055611,-0.127777786,0.100000003
1.020833395,-0.125000002,0.101388895
1.020833395,-0.125000002,0.101388895
1.020833395,-0.12222223,0.105555564
1.019444503,-0.125000002,0.095833339
1.019444503,-0.125000002,0.101388895
1.015277827,-0.125000002,0.101388895
1.019444503,-0.127777786,0.100000003
1.019444503,-0.127777786,0.100000003
1.020833395,-0.120833339,0.094444447
1.016666719,-0.120833339,0.097222225
1.019444503,-0.12361111,0.094444447
1.015277827,-0.127777786,0.080555559
1.019444503,-0.126388894,0.094444447
1.019444503,-0.126388894,0.101388895
1.018055611,-0.125000002,0.104166672
1.019444503,-0.120833339,0.105555564
1.019444503,-0.119444447,0.109722228
1.020833395,-0.116666675,0.108333336
1.019444503,-0.118055555,0.108333336
1.020833395,-0.115277783,0.101388895
1.022222287,-0.118055555,0.100000003
1.016666719,-0.118055555,0.104166672
1.015277827,-0.120833339,0.100000003
1.015277827,-0.118055555,0.100000003
1.022222287,-0.125000002,0.102777781
1.019444503,-0.125000002,0.108333336
1.018055611,-0.120833339,0.108333336
1.015277827,-0.125000002,0.104166672
1.016666719,-0.120833339,0.106944444
1.020833395,-0.120833339,0.104166672
1.022222287,-0.118055555,0.094444447
1.018055611,-0.120833339,0.094444447
1.015277827,-0.126388894,0.105555564
1.022222287,-0.129166666,0.105555564
1.020833395,-0.125000002,0.102777781
1.018055611,-0.130555557,0.094444447
1.022222287,-0.125000002,0.102777781
1.022222287,-0.129166666,0.109722228
1.018055611,-0.126388894,0.100000003
1.016666719,-0.125000002,0.100000003
1.022222287,-0.12361111,0.104166672
1.012500043,-0.12222223,0.098611117
1.015277827,-0.12222223,0.095833339
1.020833395,-0.12361111,0.098611117
1.020833395,-0.130555557,0.098611117
1.023611179,-0.127777786,0.105555564
1.020833395,-0.125000002,0.097222225
1.020833395,-0.125000002,0.097222225
1.019444503,-0.126388894,0.104166672
1.020833395,-0.12361111,0.095833339
1.019444503,-0.119444447,0.097222225
1.016666719,-0.116666675,0.098611117
1.018055611,-0.120833339,0.101388895
1.018055611,-0.120833339,0.101388895
1.018055611,-0.120833339,0.101388895
1.019444503,-0.133333341,0.101388895
1.016666719,-0.130555557,0.101388895
1.019444503,-0.127777786,0.097222225
1.016666719,-0.12222223,0.104166672
1.018055611,-0.120833339,0.094444447
1.027777854,-0.126388894,0.108333336
1.018055611,-0.120833339,0.100000003
